date,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,temperature,humidity,wind_speed,traffic_level,traffic_numeric,location,month,alert,decision
2020-12-07 06:00:00,2777.1,15.87,70.6,75.1,77.25,431.11,480.12,21.53,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Okhla,12,Normal,Normal
2020-12-07 07:00:00,1468.66,3.97,37.01,161.65,71.53,315.4,341.66,8.11,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Narela,12,Normal,Normal
2020-12-07 08:00:00,1241.68,2.54,28.79,185.97,63.9,285.85,307.87,6.97,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Punjabi Bagh,12,Normal,Normal
2020-12-07 09:00:00,1228.33,2.18,30.16,194.55,65.8,277.5,298.84,8.23,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Hauz Khas,12,Normal,Normal
2020-12-07 10:00:00,2429.96,7.26,86.37,124.45,75.34,331.93,373.25,23.05,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Shahdara,12,Normal,Normal
2020-12-07 11:00:00,4325.87,23.92,159.03,32.9,83.92,420.72,491.69,39.01,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Kalkaji,12,Normal,Normal
2020-12-07 12:00:00,5981.45,76.89,178.22,1.14,86.78,487.6,580.87,51.17,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Patel Nagar,12,Normal,Normal
2020-12-07 13:00:00,7583.62,128.75,180.96,0.0,96.32,571.04,688.55,67.89,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Connaught Place,12,Normal,Normal
2020-12-07 14:00:00,8651.73,146.63,172.73,0.0,100.14,661.59,806.08,81.06,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Anand Vihar,12,Normal,Normal
2020-12-07 15:00:00,8865.36,135.9,154.91,0.0,92.51,721.48,882.7,78.02,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Dwarka,12,Normal,Normal
2020-12-07 16:00:00,8758.55,123.38,137.09,0.0,81.06,758.03,921.08,59.78,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Rohini,12,Normal,Normal
2020-12-07 17:00:00,8651.73,114.44,123.38,0.0,73.43,782.86,944.05,46.1,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Saket,12,Normal,Normal
2020-12-07 18:00:00,7904.05,102.82,111.04,0.0,58.65,741.29,883.82,30.4,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Karol Bagh,12,Normal,Normal
2020-12-07 19:00:00,6515.5,79.57,98.71,0.0,40.05,638.4,746.48,16.47,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Lajpat Nagar,12,Normal,Normal
2020-12-07 20:00:00,5447.39,59.9,87.05,0.0,33.38,567.47,653.19,12.79,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Chandni Chowk,12,Normal,Normal
2020-12-07 21:00:00,4859.92,48.28,76.77,0.0,30.99,533.96,610.4,11.53,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Pitampura,12,Normal,Normal
2020-12-07 22:00:00,4539.49,44.26,65.8,0.0,30.52,518.15,591.85,11.02,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-07 23:00:00,4325.87,44.26,56.89,0.0,30.04,510.78,582.65,10.64,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Mayur Vihar,12,Normal,Normal
2020-12-08 00:00:00,4325.87,49.62,52.09,0.0,30.28,514.68,586.52,11.15,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Janakpuri,12,Normal,Normal
2020-12-08 01:00:00,4913.33,74.21,49.35,0.0,38.62,559.33,642.29,16.21,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-08 02:00:00,7263.18,150.2,50.72,0.0,57.7,709.99,831.07,26.09,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Okhla,12,Normal,Normal
2020-12-08 03:00:00,9933.47,250.34,56.89,0.24,70.57,873.38,1027.0,29.89,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Narela,12,HIGH ALERT,Issue Alert
2020-12-08 04:00:00,8544.92,194.91,80.88,2.48,80.11,777.04,898.01,32.93,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Punjabi Bagh,12,Normal,Normal
2020-12-08 05:00:00,9719.85,180.6,131.61,9.03,96.32,870.73,1005.38,44.58,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Hauz Khas,12,HIGH ALERT,Issue Alert
2020-12-08 06:00:00,9613.04,96.56,219.35,40.77,107.77,926.49,1066.38,50.66,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Shahdara,12,HIGH ALERT,Issue Alert
2020-12-08 07:00:00,2670.29,11.4,98.71,150.2,144.96,389.01,430.99,15.07,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Kalkaji,12,Normal,Normal
2020-12-08 08:00:00,2056.12,7.15,80.2,177.38,139.24,334.7,371.74,11.53,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Patel Nagar,12,Normal,Normal
2020-12-08 09:00:00,2029.42,5.76,85.0,191.69,152.59,337.58,376.1,12.41,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Connaught Place,12,Normal,Normal
2020-12-08 10:00:00,3685.0,13.08,157.65,108.72,164.03,422.95,487.55,34.96,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Anand Vihar,12,Normal,Normal
2020-12-08 11:00:00,6355.29,49.17,241.28,19.85,205.99,563.32,666.13,76.0,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Dwarka,12,Normal,Normal
2020-12-08 12:00:00,8972.17,141.26,257.73,0.67,259.4,685.96,818.6,119.57,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Rohini,12,Normal,Normal
2020-12-08 13:00:00,11108.4,211.0,244.02,0.0,305.18,781.52,942.13,160.1,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Saket,12,Normal,Normal
2020-12-08 14:00:00,12283.33,221.73,227.57,0.0,331.88,866.51,1058.81,196.58,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Karol Bagh,12,HIGH ALERT,Issue Alert
2020-12-08 15:00:00,12710.57,203.85,219.35,0.0,335.69,940.7,1162.8,218.87,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Lajpat Nagar,12,HIGH ALERT,Issue Alert
2020-12-08 16:00:00,12710.57,185.97,200.15,0.0,274.66,985.84,1224.71,196.58,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Chandni Chowk,12,HIGH ALERT,Issue Alert
2020-12-08 17:00:00,12710.57,178.81,180.96,0.0,200.27,1025.87,1266.54,160.1,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Pitampura,12,HIGH ALERT,Divert Traffic
2020-12-08 18:00:00,12390.14,177.03,167.25,0.0,141.14,1019.63,1243.45,122.61,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Vasant Kunj,12,HIGH ALERT,Divert Traffic
2020-12-08 19:00:00,11428.83,169.87,154.91,0.0,94.41,958.53,1145.06,83.09,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Mayur Vihar,12,HIGH ALERT,Divert Traffic
2020-12-08 20:00:00,10787.96,164.51,145.32,0.0,73.43,939.47,1101.79,61.3,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Janakpuri,12,HIGH ALERT,Divert Traffic
2020-12-08 21:00:00,10681.15,166.3,134.35,0.0,64.85,953.61,1102.95,50.16,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Rajouri Garden,12,HIGH ALERT,Issue Alert
2020-12-08 22:00:00,10681.15,168.09,127.49,0.0,66.76,975.28,1119.12,47.12,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Okhla,12,HIGH ALERT,Issue Alert
2020-12-08 23:00:00,10360.72,164.51,122.01,0.0,76.29,976.81,1120.71,50.16,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Narela,12,HIGH ALERT,Issue Alert
2020-12-09 00:00:00,9826.66,159.14,117.9,0.0,99.18,954.15,1098.1,64.34,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Punjabi Bagh,12,HIGH ALERT,Issue Alert
2020-12-09 01:00:00,9506.23,162.72,112.41,0.0,125.89,929.86,1081.33,85.12,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Hauz Khas,12,HIGH ALERT,Issue Alert
2020-12-09 02:00:00,11001.59,223.52,104.19,0.0,123.98,1022.93,1204.31,73.97,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Shahdara,12,HIGH ALERT,Issue Alert
2020-12-09 03:00:00,12924.19,311.14,101.45,0.28,114.44,1121.39,1325.28,52.18,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Kalkaji,12,HIGH ALERT,Issue Alert
2020-12-09 04:00:00,8544.92,196.7,104.19,2.71,133.51,792.51,922.24,34.96,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Patel Nagar,12,Normal,Normal
2020-12-09 05:00:00,7904.05,148.42,135.72,10.37,141.14,746.67,872.73,42.05,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Connaught Place,12,Normal,Normal
2020-12-09 06:00:00,7476.81,78.68,197.41,39.7,148.77,744.51,868.8,43.57,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Anand Vihar,12,Normal,Normal
2020-12-09 07:00:00,3070.83,13.52,113.79,138.76,169.75,423.17,477.05,17.23,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Dwarka,12,Normal,Normal
2020-12-09 08:00:00,2376.56,6.48,85.0,191.69,146.87,379.41,423.28,12.67,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Rohini,12,Normal,Normal
2020-12-09 09:00:00,2243.04,4.36,80.2,220.3,144.96,374.74,417.59,12.79,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Saket,12,Normal,Normal
2020-12-09 10:00:00,3685.0,9.28,146.69,130.18,135.42,433.52,500.47,31.41,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Karol Bagh,12,Normal,Normal
2020-12-09 11:00:00,6141.66,39.79,219.35,22.35,125.89,527.2,630.39,53.2,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Lajpat Nagar,12,Normal,Normal
2020-12-09 12:00:00,8438.11,121.59,224.83,0.67,135.42,594.61,725.7,74.98,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Chandni Chowk,12,Normal,Normal
2020-12-09 13:00:00,10253.91,189.54,216.6,0.0,164.03,663.48,822.52,104.37,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Pitampura,12,Normal,Normal
2020-12-09 14:00:00,11642.46,221.73,200.15,0.0,162.13,753.22,943.83,118.55,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Vasant Kunj,12,Normal,Normal
2020-12-09 15:00:00,12603.76,239.61,174.11,0.0,139.24,850.49,1072.71,106.39,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Mayur Vihar,12,HIGH ALERT,Issue Alert
2020-12-09 16:00:00,13244.63,246.76,149.43,0.0,127.79,934.22,1175.0,92.21,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Janakpuri,12,HIGH ALERT,Issue Alert
2020-12-09 17:00:00,12924.19,236.03,131.61,0.0,150.68,947.82,1196.12,110.45,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Rajouri Garden,12,HIGH ALERT,Divert Traffic
2020-12-09 18:00:00,11001.59,198.48,122.01,0.0,158.31,821.97,1049.86,113.49,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Okhla,12,HIGH ALERT,Divert Traffic
2020-12-09 19:00:00,8224.49,139.48,116.53,0.0,129.7,624.8,804.39,85.12,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Narela,12,Normal,Normal
2020-12-09 20:00:00,6034.85,86.73,102.82,0.0,90.6,492.25,625.38,51.68,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Punjabi Bagh,12,Normal,Normal
2020-12-09 21:00:00,4539.49,47.83,89.11,0.0,53.88,408.38,504.35,23.56,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Hauz Khas,12,Normal,Normal
2020-12-09 22:00:00,3044.13,14.53,74.03,0.33,30.99,323.3,382.97,8.74,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Shahdara,12,Normal,Normal
2020-12-09 23:00:00,2616.88,6.71,63.75,0.86,27.18,302.79,352.63,7.73,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Kalkaji,12,Normal,Normal
2020-12-10 00:00:00,2643.59,10.28,57.58,0.34,28.61,310.49,359.71,8.36,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Patel Nagar,12,Normal,Normal
2020-12-10 01:00:00,3097.53,25.71,54.15,0.02,36.24,338.34,394.34,12.54,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Connaught Place,12,Normal,Normal
2020-12-10 02:00:00,4165.65,63.48,52.78,0.01,50.07,390.45,465.28,19.76,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Anand Vihar,12,Normal,Normal
2020-12-10 03:00:00,4806.52,97.45,52.09,0.58,59.61,407.18,492.98,24.83,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Dwarka,12,Normal,Normal
2020-12-10 04:00:00,4539.49,93.88,54.84,3.62,66.76,369.32,450.45,29.39,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Rohini,12,Normal,Normal
2020-12-10 05:00:00,4646.3,84.94,74.03,11.0,79.16,366.14,450.89,38.0,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Saket,12,Normal,Normal
2020-12-10 06:00:00,4272.46,54.54,101.45,30.76,94.41,343.03,421.18,39.52,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Karol Bagh,12,Normal,Normal
2020-12-10 07:00:00,2162.93,21.91,76.77,62.23,120.16,186.38,227.37,23.31,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Lajpat Nagar,12,Normal,Normal
2020-12-10 08:00:00,1842.5,15.42,72.66,80.11,119.21,166.42,201.89,21.28,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Chandni Chowk,12,Normal,Normal
2020-12-10 09:00:00,1789.09,12.07,72.66,85.12,125.89,161.41,195.75,22.29,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Pitampura,12,Normal,Normal
2020-12-10 10:00:00,3204.35,31.29,111.04,39.34,125.89,224.33,281.95,35.97,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Vasant Kunj,12,Normal,Normal
2020-12-10 11:00:00,5447.39,89.41,145.32,7.06,118.26,326.19,419.17,51.68,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Mayur Vihar,12,Normal,Normal
2020-12-10 12:00:00,7476.81,169.87,150.8,0.36,118.26,408.47,530.87,67.89,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Janakpuri,12,Normal,Normal
2020-12-10 13:00:00,9292.6,232.46,145.32,0.0,137.33,495.28,649.04,94.24,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Rajouri Garden,12,Normal,Normal
2020-12-10 14:00:00,10253.91,253.92,130.24,0.0,144.96,577.05,764.1,114.5,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Okhla,12,Normal,Normal
2020-12-10 15:00:00,10467.53,243.19,113.79,0.0,133.51,625.57,834.81,112.47,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Narela,12,Normal,Normal
2020-12-10 16:00:00,10360.72,223.52,101.45,0.0,116.35,654.4,872.88,90.18,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Punjabi Bagh,12,Normal,Normal
2020-12-10 17:00:00,9826.66,198.48,93.22,0.0,100.14,649.63,862.48,65.86,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Hauz Khas,12,Normal,Normal
2020-12-10 18:00:00,8224.49,159.14,86.37,0.0,74.39,551.47,736.37,40.03,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Shahdara,12,Normal,Normal
2020-12-10 19:00:00,5928.04,109.97,78.83,0.0,47.21,391.6,531.81,19.76,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Kalkaji,12,Normal,Normal
2020-12-10 20:00:00,4325.87,69.74,71.97,0.0,36.24,289.37,395.13,13.55,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Patel Nagar,12,Normal,Normal
2020-12-10 21:00:00,3311.16,42.02,64.43,0.0,31.95,228.47,306.32,11.02,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Connaught Place,12,Normal,Normal
2020-12-10 22:00:00,2616.88,24.81,57.58,0.0,30.04,189.96,248.36,9.63,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Anand Vihar,12,Normal,Normal
2020-12-10 23:00:00,2429.96,20.79,52.09,0.01,30.28,181.45,232.61,9.12,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Dwarka,12,Normal,Normal
2020-12-11 00:00:00,2536.77,24.36,49.35,0.0,32.9,190.77,240.4,9.88,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Rohini,12,Normal,Normal
2020-12-11 01:00:00,3044.13,38.89,50.04,0.0,41.49,225.5,282.53,14.19,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Saket,12,Normal,Normal
2020-12-11 02:00:00,4325.87,77.78,56.89,0.0,61.04,304.14,380.76,22.8,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Karol Bagh,12,Normal,Normal
2020-12-11 03:00:00,5393.98,119.81,67.17,0.57,81.06,356.73,444.99,29.39,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Lajpat Nagar,12,Normal,Normal
2020-12-11 04:00:00,5554.2,126.96,80.88,3.4,103.95,360.93,447.57,34.96,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Chandni Chowk,12,Normal,Normal
2020-12-11 05:00:00,5981.45,125.17,106.93,6.53,129.7,382.67,472.96,45.09,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Pitampura,12,Normal,Normal
2020-12-11 06:00:00,6195.07,109.08,139.83,7.96,156.4,384.68,476.66,48.64,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-11 07:00:00,1922.61,50.07,124.75,17.17,305.18,148.67,179.88,16.47,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Mayur Vihar,12,Normal,Normal
2020-12-11 08:00:00,1348.5,29.5,104.19,36.84,226.97,122.64,144.94,11.65,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Janakpuri,12,Normal,Normal
2020-12-11 09:00:00,1161.58,19.22,84.31,53.64,165.94,113.8,132.76,10.64,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Rajouri Garden,12,Normal,Normal
2020-12-11 10:00:00,2670.29,47.39,106.93,23.25,127.79,173.99,215.96,28.63,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Okhla,12,Normal,Normal
2020-12-11 11:00:00,4913.33,116.23,119.27,3.35,104.9,262.91,336.11,48.64,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Narela,12,Normal,Normal
2020-12-11 12:00:00,6515.5,184.18,113.79,0.17,102.04,319.73,411.66,66.88,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Punjabi Bagh,12,Normal,Normal
2020-12-11 13:00:00,7904.05,232.46,115.16,0.0,110.63,379.64,490.26,87.14,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Hauz Khas,12,Normal,Normal
2020-12-11 14:00:00,8438.11,228.88,113.79,0.0,97.28,441.81,561.73,89.17,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Shahdara,12,Normal,Normal
2020-12-11 15:00:00,7370.0,169.87,108.3,0.0,73.43,437.37,545.02,73.97,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Kalkaji,12,Normal,Normal
2020-12-11 16:00:00,3311.16,30.85,100.08,0.05,46.25,271.83,324.82,36.99,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Patel Nagar,12,Normal,Normal
2020-12-11 17:00:00,2536.77,8.38,90.48,1.16,40.53,270.33,315.76,28.12,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Connaught Place,12,Normal,Normal
2020-12-11 18:00:00,2136.23,2.1,74.71,6.97,33.38,280.47,318.35,18.75,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Anand Vihar,12,Normal,Normal
2020-12-11 19:00:00,1789.09,0.32,57.58,14.48,23.6,274.62,302.66,10.89,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Dwarka,12,Normal,Normal
2020-12-11 20:00:00,1668.93,0.16,46.61,16.09,17.88,265.54,288.66,7.66,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Rohini,12,Normal,Normal
2020-12-11 21:00:00,1642.23,0.23,41.47,13.77,16.69,254.01,275.09,6.78,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Saket,12,Normal,Normal
2020-12-11 22:00:00,1628.88,0.48,40.1,9.74,17.41,237.24,257.51,6.33,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Karol Bagh,12,Normal,Normal
2020-12-11 23:00:00,1522.06,0.71,37.7,7.78,16.93,206.76,225.31,5.64,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Lajpat Nagar,12,Normal,Normal
2020-12-12 00:00:00,1321.79,0.8,34.96,8.23,16.45,162.23,178.38,5.38,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Chandni Chowk,12,Normal,Normal
2020-12-12 01:00:00,1188.28,1.33,35.3,9.03,18.6,123.97,139.84,6.65,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Pitampura,12,Normal,Normal
2020-12-12 02:00:00,1588.82,11.4,42.84,0.88,26.94,129.64,153.64,10.13,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-12 03:00:00,2189.64,34.87,44.55,0.66,39.1,152.07,185.62,14.19,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Mayur Vihar,12,Normal,Normal
2020-12-12 04:00:00,2456.67,46.94,47.98,3.04,54.84,164.87,202.14,16.72,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Janakpuri,12,Normal,Normal
2020-12-12 05:00:00,2777.1,58.12,54.15,5.99,75.34,185.24,228.56,19.76,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-12 06:00:00,2937.32,61.69,70.6,10.19,109.67,209.38,256.89,23.31,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Okhla,12,Normal,Normal
2020-12-12 07:00:00,1762.39,33.08,78.14,26.11,137.33,158.76,186.26,13.43,7,30.02519577800477,44.25017041581459,12.436673553719007,High,3,Narela,12,Normal,Normal
2020-12-12 08:00:00,1335.14,21.46,76.08,40.05,133.51,137.8,159.74,8.61,8,30.54609929078014,42.0564952638701,12.630664857530528,High,3,Punjabi Bagh,12,Normal,Normal
2020-12-12 09:00:00,1134.87,16.99,76.08,45.42,144.96,126.49,147.03,6.21,9,30.800646703219456,37.3083849184018,12.135867884750526,High,3,Hauz Khas,12,Normal,Normal
2020-12-12 10:00:00,2243.04,38.45,93.22,21.1,115.4,169.78,208.46,21.03,10,30.67644151565074,41.397626112759646,12.92600598603259,High,3,Shahdara,12,Normal,Normal
2020-12-12 11:00:00,4272.46,91.2,105.56,4.38,95.37,258.36,325.44,42.05,11,30.037908496732026,44.09093882891724,11.667490118577074,Medium,2,Kalkaji,12,Normal,Normal
2020-12-12 12:00:00,6301.88,159.14,116.53,0.29,114.44,350.75,443.9,67.89,12,28.99619718309859,44.148330750809976,8.383954114148137,Medium,2,Patel Nagar,12,Normal,Normal
2020-12-12 13:00:00,8117.68,209.21,130.24,0.0,156.4,445.61,570.42,105.38,13,27.37256267409471,52.86694531522118,7.725339043540329,Medium,2,Connaught Place,12,Normal,Normal
2020-12-12 14:00:00,9399.41,223.52,135.72,0.0,188.83,551.98,714.05,141.86,14,26.39471544715447,55.378609190727936,6.866541353383458,Medium,2,Anand Vihar,12,Normal,Normal
2020-12-12 15:00:00,10360.72,221.73,137.09,0.0,211.72,658.85,858.18,168.2,15,24.87660187185025,60.18541996830428,4.223679603151444,Medium,2,Dwarka,12,Normal,Normal
2020-12-12 16:00:00,11001.59,218.15,134.35,0.0,205.99,752.29,975.84,164.15,16,24.770849880857824,60.918156535558204,6.012453454695904,Medium,2,Rohini,12,Normal,Normal
2020-12-12 17:00:00,11001.59,205.64,126.12,0.0,141.14,789.39,1012.94,99.3,17,24.08155186064925,63.00833002776676,5.51926196269262,High,3,Saket,12,Normal,Normal
2020-12-12 18:00:00,9399.41,164.51,109.67,0.0,69.62,684.78,867.37,36.48,18,22.99123185281012,67.37566518049762,3.8814097934421494,High,3,Karol Bagh,12,Normal,Normal
2020-12-12 19:00:00,6088.26,92.09,87.74,0.0,28.61,467.27,577.21,11.4,19,23.090585443037973,66.43745051464767,5.38163430420712,High,3,Lajpat Nagar,12,Normal,Normal
2020-12-12 20:00:00,3685.0,35.76,69.23,0.01,18.12,332.63,393.24,6.21,20,22.553571428571427,68.43231441048034,5.358916011584609,High,3,Chandni Chowk,12,Normal,Normal
2020-12-12 21:00:00,2456.67,8.94,58.26,1.88,15.97,286.58,322.61,4.43,21,21.70780346820809,71.76659436008677,4.034008215962441,Low,1,Pitampura,12,Normal,Normal
2020-12-12 22:00:00,1562.12,0.01,36.67,35.76,19.79,231.14,248.69,4.81,22,21.704554615074567,70.59200968523002,5.557755632582322,Low,1,Vasant Kunj,12,Normal,Normal
2020-12-12 23:00:00,1415.25,0.01,31.87,37.91,18.12,204.14,218.63,4.88,23,21.21603927986907,71.75963904840033,5.708213644524236,Low,1,Mayur Vihar,12,Normal,Normal
2020-12-13 00:00:00,1428.6,0.02,33.59,31.83,19.07,194.75,209.18,5.13,0,20.555508354573774,74.76374716553288,4.266439151902411,Low,1,Janakpuri,12,Normal,Normal
2020-12-13 01:00:00,1562.12,0.27,39.76,21.28,23.37,201.69,219.11,6.33,1,21.10099846390169,72.11918492887351,6.445945945945946,Low,1,Rajouri Garden,12,Normal,Normal
2020-12-13 02:00:00,1922.61,3.16,51.41,6.53,31.95,221.12,246.18,9.25,2,21.983529411764707,70.37428475260855,7.483680437009219,Low,1,Okhla,12,Normal,Normal
2020-12-13 03:00:00,2162.93,12.63,52.78,4.83,41.01,230.8,261.19,11.02,3,22.81036398999722,65.90406006674083,7.2394439010758695,Low,1,Narela,12,Normal,Normal
2020-12-13 04:00:00,2136.23,18.77,48.67,19.31,51.98,227.93,259.7,12.79,4,25.8162923231646,57.55652465615565,11.023622845555932,Low,1,Punjabi Bagh,12,Normal,Normal
2020-12-13 05:00:00,2029.42,17.43,47.98,40.41,60.56,223.33,255.56,15.83,5,27.590425531914892,51.96772046589018,11.169626639757821,Low,1,Hauz Khas,12,Normal,Normal
2020-12-13 06:00:00,1789.09,11.74,45.24,73.67,65.8,213.95,242.24,15.45,6,28.733052039381153,44.0361869895804,11.000254201383985,Low,1,Shahdara,12,Normal,Normal
